3.1,0.14,43.5,55.3,87.4,,23.3,0.134,18.7,88.7,11.8,0.478,,,0.17,35.3,41.4,0.139,74.7,17.6,79.7,32.6,30,70,,48,25.1,65.1,692,,1,65.8,31.8,1,62.1,30.7,99.3,0.073,25.1,99.5,0.204,,12.6,59,,15.2,0.206,17.7,79,0.054,35.3,94.1,0.003,18.3,86.3,0.081,,,89.5,,,,41.2,21.4,,,47.7,61.2,49.4,,,96.1,,,,14.1,46.9,,46,76.5,0.271,23.5,24.2,,95.9,,62.1,40.4,28.4,5.5,Final_2012.csv,84.5,,94.1,88.6,36.3,,21.4,6.4,0.81,82.3,61.1,46.9,44.3,95.6,73.1,,71.7,0.238,,30.4,1,38.7,,,,,
1.5,0.107,39.5,40.3,88.9,,47.2,0.49,16.6,68.3,49.2,0.553,,,0.122,68.1,38.7,0.142,76.7,27.8,82.3,58.8,56.9,73.5,,58.4,28.9,56.6,513,,1,70.8,34.3,1,85.8,38.4,99.5,0.076,29,98.5,0.396,,13.4,67,,18.6,0.148,10.1,84,0.023,68.3,93.2,0.005,15.8,94.2,0.053,,,72,,,,49.1,25.4,,,14.2,77.9,68.7,,,71.6,,,,15.6,76.7,,45.5,82.3,0.203,58.2,65.5,,67.9,,85.6,47.7,6.1,9.2,Final_2012.csv,72,,93.2,75.3,25.9,,25.4,10.4,0.482,75.7,78,76.6,45.8,97.9,79.6,,84.8,0.2,,28.9,1,5.9,,,,,
1,0.09,19.3,68,49.4,,9.8,0.289,7.2,94.5,28.9,0.625,,,0.131,61.5,43.2,0.118,78.4,30.3,74.3,64.8,64.5,74.2,,43.6,32.1,42.3,239,,1,70.4,44.7,1,85.1,21.7,100,0.035,32.1,83.7,0.446,,7.6,79,,16.3,0.1,11.7,74.8,0.013,61.4,97.9,0,16.3,52.3,0.02,,,22,,,,21.1,33.2,,,2.1,85.8,60.7,,,89.9,,,,15.6,81.3,,50.8,50,0.214,72,26.5,,88.6,,85.1,26.7,17.2,68.5,Final_2012.csv,97.5,,97.9,98.5,21.3,,33.2,19.7,0.698,83.4,85.9,81.1,53.4,87.1,89.6,,94,0.22,,31.4,1,3.4,,,,,
2.3,0.165,60.6,84.2,26.7,,40.2,0.41,29.3,73.8,43.7,0.401,,,0.209,49.2,23.8,0.181,50,19.2,48.2,48.7,31.4,49,,67.8,21.1,35.1,387,,1,30.6,24.5,1,82.6,23.4,95.1,0.045,21.3,99.1,0.213,,15.8,59.6,,14.6,0.13,6.9,79.5,0.036,49,90.3,0.026,7.4,61.1,0.038,,,89,,,,30.9,65.5,,,7.6,59.6,41.7,,,76.2,,,,14.7,49.6,,44.7,75.8,0.335,64.2,65.5,,72.6,,82.6,20.8,26.6,51.4,Final_2012.csv,64.5,,90.4,69.1,24.2,,65.3,7.6,0.528,50.5,59.8,49.4,26.1,95.3,89.5,,91.1,0.284,,43.7,1,3.9,,,,,
4.4,0.144,64.3,15,21.6,,11.2,0.157,34.6,77,15.5,0.381,,,0.129,16.8,45.1,0.215,76.9,10.8,37.5,36.2,46.8,37,,26,5.8,24,438,,1,32,18.8,1,51.3,11.9,88.1,0.131,5.8,96.6,0.274,,31.5,44.8,,5.8,0.221,17,85,0.058,16.7,65.5,0.016,14,62.1,0.116,,,66.2,,,,20.4,17,,,3.5,21.7,17.9,,,76.2,,,,7.3,10.6,,37.6,64.3,0.219,36.6,24.9,,73.5,,51.3,17.5,66.1,12.6,Final_2012.csv,44.4,,65.5,62.2,17.1,,17,2.9,0.768,78.1,21.7,10.6,33.9,88.7,66.1,,68.3,0.17,,33.7,1,0.9,,,,,
1.9,0.162,39.4,66.9,70.2,,29.4,0.227,31,94.1,21.9,0.477,,,0.157,35.9,55.3,0.147,83.2,16.3,73.1,48.6,39.9,59.5,,37.6,15.2,61.1,756,,1,54,38.6,1,65.4,36.4,99,0.057,15.2,98,0.254,,11.6,59.3,,16.5,0.119,15.6,76.2,0.033,35.9,93.7,0.003,15.3,87.9,0.056,,,82.8,,,,32.9,4.7,,,22.8,71,67.6,,,96.4,,,,7.9,38.5,,37,75.8,0.286,40.9,39.2,,89.7,,65.4,35.2,16.1,21.4,Final_2012.csv,70.3,,93.7,74,48,,4.7,6.8,0.738,81.3,71,38.6,38.9,98.3,82.8,,81.9,0.286,,48,1,13.6,,,,,
0.2,0.134,1.4,92,72.9,,63.8,0.588,1.3,95.6,59.6,0.615,,,0.152,78.4,93.9,0.083,89.5,26,66.5,67.9,64.2,75.7,,96.4,34.2,99.7,347,,1,73.5,57.5,1,91.6,97,99.7,0.016,34.2,94.8,0.487,,30.7,78.3,,91.8,0.073,8.8,91.3,0.003,78.3,97.2,0.002,5,97.3,0.017,,,82.7,,,,91.6,23.1,,,19.1,92,87.1,,,97.3,,,,54.7,97,,64,99.4,0.204,78.5,96.3,,95.5,,91.6,43.8,2.1,26.9,Final_2012.csv,95.5,,97.2,97.4,19.6,,23.1,36.1,0.406,85.1,92,97,1.7,99.4,96.3,,96.4,0.218,,30.8,1,73.3,,,,,
3.1,0.14,60,32.9,37.8,,20.5,0.182,30.3,88,18.2,0.392,,,0.13,17.1,39.3,0.224,68.9,13.8,56.6,23.1,27.2,46.7,,34.2,3.9,35,1211,,1,34.4,18.1,1,45.1,17.9,93.5,0.114,3.9,99.2,0.196,,9.4,39.3,,11.4,0.247,19.4,67.2,0.051,17.1,74.2,0.01,18.9,72.6,0.117,,,62.3,,,,28.6,15.3,,,5.1,35.9,23.1,,,83,,,,4.5,22.8,,36.6,59.5,0.266,18.5,35.7,,82.2,,45.1,26.8,61.6,18.7,Final_2012.csv,51.1,,74.2,64.7,21.4,,15.3,3,0.757,70.5,35.9,22.8,31.7,94.8,65,,63.5,0.174,,12.5,1,2.2,,,,,
1.5,0.118,26.6,63.2,52.8,,11,0.406,14,70.8,35.4,0.543,,,0.142,38.7,53.1,0.115,83.4,24.6,84,38.6,37.3,57.3,,51.4,15.6,51.8,823,,1,53.1,44.4,1,66.1,30.3,99.4,0.082,15.6,98.6,0.237,,10.5,71.1,,22.3,0.192,17.1,27,0.024,38.7,89.8,0.002,17.6,85.3,0.075,,,58.8,,,,49.6,23,,,26.3,64.6,52.9,,,95.9,,,,13,47,,44.3,87,0.298,40.2,47.8,,95.5,,66.1,34.4,22.7,20.9,Final_2012.csv,76.8,,89.9,82.8,38.6,,23,11.4,0.567,69.6,64.6,47,33.2,96.8,77.4,,79.8,0.198,,55.9,1,16.9,,,,,
1.5,0.182,31,86.3,6.8,,23.8,0.669,16.5,53.7,67.3,0.444,,,0.147,7.3,2.8,0.197,41,29.1,50,62.4,67.2,41.1,,37.3,19.7,18.4,185,,1,23.1,42.7,1,63.7,4.5,88.7,0.03,19.7,85.2,0.332,,40.6,63.1,,12.4,0.094,7.9,66.1,0.024,7.3,84.6,0.005,11,59.8,0.025,,,40.9,,,,8.3,39.2,,,4.4,55.8,27.9,,,37,,,,22.9,90.1,,46.6,8.3,0.313,81,51.2,,33.1,,63.5,26.3,48,48.1,Final_2012.csv,54.1,,84.6,60.1,44.7,,39.3,15.3,0.303,7.2,55.6,90.1,8.8,79.4,96,,96.4,0.235,,70.5,1,6,,,,,
5.3,0.195,40.8,65.4,12.7,,6,0.468,41.5,68.2,47.9,0.383,,,0.171,13.5,15.2,0.178,72.7,9.1,37.1,45,41.3,30.9,,32,9.1,23.2,129,,1,19.3,26.1,1,47.4,15.8,90.6,0.072,9.2,85.8,0.148,,14.3,67.3,,12.9,0.171,21,41.6,0.073,13.4,73.4,0.018,27.9,50,0.075,,,23.5,,,,12.4,58.5,,,0,43.4,34.2,,,47.2,,,,13.8,59.3,,28.4,59.8,0.358,78.7,52.1,,41.5,,47.6,11.4,51.4,65.1,Final_2012.csv,65.9,,73.9,85.3,35.1,,58.4,5.2,0.441,13.6,43,60,9.6,82.3,92.4,,91,0.248,,29.8,1,2.4,,,,,
1.7,0.215,14.4,86.6,45.3,,25.7,0.243,8.6,94.8,24.8,0.423,,,0.176,5,10.5,0.162,75,13.2,45.3,76.4,72.3,44.2,,83.5,15.8,46.1,192,,1,29.9,49.9,1,59.4,16.1,95.6,0.024,15.6,97.8,0.35,,5.5,70.9,,2.8,0.135,23.6,77.5,0.031,4.9,91.3,0.01,30.1,73.9,0.02,,,55,,,,5.5,72.5,,,4.8,68.1,63.1,,,59.1,,,,19.4,79.4,,54.6,82.7,0.232,76.5,51.7,,50,,59.2,20.6,76.7,53.1,Final_2012.csv,79.7,,91.4,85.7,18.3,,72.1,5.6,0.715,64.4,67.7,79.8,10.5,96.7,96.2,,96.8,0.262,,33.9,1,3.2,,,,,
1.7,0.216,27.4,93,52.9,,15.9,0.383,19.8,85.3,38.5,0.383,,,0.199,10.9,4.1,0.169,63.3,14,41.6,67.9,66.9,52.5,,62.1,18.7,20.8,272,,1,32.7,48.3,1,51.2,9.2,98.9,0.033,18.7,98.5,0.278,,21.4,67.7,,8.6,0.105,13.6,86.9,0.032,11,97.5,0.001,16.8,50.2,0.035,,,54.3,,,,16.1,79.2,,,9.3,49.3,45.7,,,51.8,,,,14,82.2,,52.6,20.7,0.294,84,54,,50.2,,51.1,18.8,49.6,45.4,Final_2012.csv,84.8,,97.5,86,39.5,,79.3,7.4,0.584,22.2,49.2,82.4,8.2,68.9,97,,96.9,0.288,,33.5,1,5.6,,,,,
4.1,0.116,44.5,28,44.9,,17.3,0.067,26.6,80.2,6.2,0.491,,,0.134,24.2,64.5,0.136,78.2,12.1,31.4,36.6,37.3,49.3,,25.7,6.8,35.1,809,,1,41.4,30,1,46.9,14.1,96.2,0.123,6.8,96.1,0.253,,46.6,56.9,,10.2,0.18,23.8,80.4,0.078,24.2,70.6,0.002,20.2,74.5,0.125,,,57.6,,,,13,21,,,3.4,36.1,31.3,,,90.3,,,,5.1,17.9,,37.6,45.1,0.237,40.9,18.7,,88.6,,46.9,22.9,51.8,24,Final_2012.csv,63.7,,70.6,84.8,24,,20.9,5.3,0.854,78.7,36.1,17.9,23.7,93.1,64.3,,63,0.205,,8.2,1,4.4,,,,,
1.3,0.101,27.4,34.6,83,,22.9,0.446,18.4,97.7,45.1,0.566,,,0.106,57,46,0.163,80.3,21.9,71,63.1,61.2,70.5,,54.1,35.9,50.8,525,,1,65.6,42.2,1,85.3,33.4,99.8,0.065,35.9,98.9,0.385,,19.7,73.4,,9.5,0.134,10.5,80,0.024,56.9,98.4,0.002,16.5,94.9,0.046,,,41.4,,,,50.3,16.9,,,8.5,92.8,76.1,,,92.1,,,,21.4,88.1,,49.2,77.3,0.224,66.3,48.4,,92.4,,85.4,66.2,6.7,17.4,Final_2012.csv,95,,98.4,96.1,36.2,,17.1,13.9,0.528,82.8,92.8,88,44.7,98.4,86.3,,88.7,0.211,,16.2,1,2.5,,,,,
5.1,0.102,71.2,51.1,77.3,,37.6,0.395,29.8,85.6,41.1,0.465,,,0.117,53.1,32.9,0.188,80.1,16.2,57.7,33.1,39.2,72,,64.2,12.9,47,877,,1,65.1,13.2,1,76.1,26.3,96.9,0.128,12.9,98.8,0.277,,5,47.7,,18.8,0.222,14.9,89,0.074,53.1,77.9,0.005,13.1,89.4,0.104,,,78.2,,,,35.5,19.6,,,18.2,44.9,33.1,,,80.9,,,,12.4,31.8,,39.1,66.6,0.218,32.6,57.6,,72.1,,76.1,33.4,24,17.3,Final_2012.csv,68,,77.9,81.7,23,,19.6,2.5,0.526,67.1,44.9,31.8,44,93.1,59.2,,64.5,0.179,,43.2,1,7.3,,,,,
2.7,0.173,25.5,,,,50,0.265,14.1,,28.7,0.538,,,0.204,37.4,,0.078,,19.3,,71.5,63.5,,,45.2,35.7,44.6,,,1,,43.4,1,77,21.3,98.7,0.008,36,92.5,0.422,,28.9,76.1,,23,0.06,23,,0.038,36.9,97.6,0.013,22.4,62.2,0.011,,,67.7,,,,8.1,31.3,,,,81.6,72.9,,,,,,,18.7,95.1,,43.6,77,0.219,90.5,74.3,,,,77.2,20.9,14.7,,Final_2012.csv,96.6,,97.5,97.8,47.9,,30.9,8.8,0.684,,81.9,95,,84.5,98.5,,97.4,0.289,,40,1,,,,,,
0.6,0.185,23.1,49.3,66.1,,14.2,0.282,18.5,98.5,29,0.404,,,0.204,78.1,65.1,0.101,81.7,17.3,69.7,38.6,29.4,68.9,,47.7,20.9,68,630,,1,62.2,43.3,1,74.8,39.5,97.9,0.105,20.6,92.1,0.239,,19.1,48.9,,13.9,0.094,18.2,50.1,0.014,77.4,96.4,0.003,21.5,76.6,0.079,,,44.3,,,,20.6,6.1,,,17.7,92.7,87.8,,,92.5,,,,12,35.6,,46.1,92,0.306,39.5,27.8,,90.5,,74.3,48.1,7.9,32.2,Final_2012.csv,74.2,,96.5,76.4,14,,6.1,12.2,0.701,80.8,92.6,36.6,18.3,88.9,58.6,,68,0.282,,16,1,39.8,,,,,
0.6,0.156,22,82.6,20,,52.7,0.032,18,95,3,0.394,,,0.202,2,26.5,0.192,63.6,12.9,92,47.5,36.7,50,,68.8,8.1,66.1,102,,1,33,42.4,1,54.2,25,97.4,0.055,8,99.1,0.247,,70.3,56.3,,19.5,0.174,27.9,83.7,0.015,2,85,0.001,28.4,88.6,0.031,,,88.3,,,,15,19.4,,,3.9,60.5,46.3,,,39.8,,,,10.2,85.5,,41.2,81.6,0.277,39,31.6,,28.8,,54.4,14.3,80.8,17,Final_2012.csv,79,,85,88.3,17.2,,19.1,7.3,0.952,48.5,60.4,85.1,5.9,96.5,86.2,,92.3,0.27,,27.3,1,8.8,,,,,
6.4,0.098,68,15.6,58.5,,6.1,0.475,29.4,94.2,48.5,0.384,,,0.102,34.1,,0.231,78.3,18.3,66.9,29.2,30.6,52.5,,33.8,8.9,33.9,1888,,1,43.7,15.1,1,71.2,17.5,95.8,0.185,8.9,94.3,0.195,,11.5,44.8,,9.5,0.274,13.7,88.4,0.089,34.1,48.3,0.023,11.8,85,0.151,,,39,,,,32.4,31.5,,,,29.9,37,,,,,,,6.5,27.5,,38.6,74.9,0.232,25.5,54,,,,71.2,22.9,27.3,,Final_2012.csv,51.1,,48.3,61.5,38.6,,31.5,5.2,0.413,81.3,29.9,27.5,,87.3,57.5,,62.9,0.148,,39,1,,,,,,
1.8,0.098,38.6,23.2,56.9,,11.7,0.349,12.2,94.1,36.6,0.538,,,0.113,59.3,,0.158,89.1,29.1,65,49.7,51.9,64.4,,29.5,20.5,27.8,287,,1,52.9,29.3,1,77.3,18.4,97.3,0.092,20.5,91,0.354,,17,63.3,,11.1,0.17,10.4,84.9,0.029,59.3,89.1,0.006,18.5,49.2,0.081,,,31.5,,,,25,24.1,,,,69,55.9,,,,,,,13.6,68.7,,48.3,65.3,0.211,45.4,37.9,,,,77.3,25,10.3,,Final_2012.csv,77.6,,89.1,83.9,30.4,,24.1,13.5,0.615,71,69,68.7,,89.4,74.5,,77.6,0.184,,34.4,1,,,,,,
3.3,0.131,37.2,33.2,44,,19.8,0.065,28.3,90.2,6.9,0.488,,,0.142,24.5,,0.153,67.4,10.8,54.3,43.9,36.9,58.8,,39,11.8,38.8,408,,1,44,36.8,1,63.3,23.3,95.4,0.086,11.8,93.8,0.278,,73,59.6,,10.4,0.186,23.1,78.3,0.054,24.5,79.7,0.018,22.2,53,0.054,,,29.2,,,,24,23,,,,44.4,47.8,,,,,,,6.3,53.5,,37.8,54.4,0.285,33.5,26.2,,,,63.3,17,51.2,,Final_2012.csv,78.4,,79.7,91.5,24.4,,23,3.9,0.863,71.9,44.4,53.6,,93.9,77.4,,84.1,0.197,,9.1,1,,,,,,
,0.121,46.6,53.1,60.3,62.1,,0.305,25.9,89.7,30.5,,,25.9,,,42.6,0.16,73.5,18.7,64.5,,,68.6,,,21.5,,15682,,1,61.9,29.9,1,79.8,,,0.131,,,0.252,25.1,,,,,0.18,14.4,77.4,0.049,49.2,,0.01,14.4,,0.103,,27.6,,,0.456,,,20.6,43.2,,20,57.7,,,,,,54.7,,,,,41,,0.275,,,37.1,,,,37.7,,28,Final2016.csv,,,83.6,88.8,,47.8,,9.2,0.637,74,,53.5,75.4,,,,,0.189,,,1,8.1,,87.1,,73,0.131
,,37.4,58.6,49.5,64.2,,,31.1,70,34.2,,,37.2,,,70.5,,70.6,17.1,54.2,,,82.9,3.6,,23.5,,380,,,72.8,35,,81.1,,,,,,,22.7,,,,,,15.6,58.5,,71.1,,,17.2,,,,48.1,,,,,,13.4,50.4,,17.4,84.3,,,,,,59.2,,,,,36.3,,,,,36.2,,,,38.7,,36.1,Final2016.csv,,,98.1,96.1,,55.1,,10.4,,56.6,,64.1,94.7,,,,,,,,,9.5,,99.5,,77.8,
,0.23,51.4,71.1,50,33.5,,0.286,32,56,29.5,,,19,,,8.5,0.238,84.3,13,68.5,,,49.3,2.2,,21.7,,212,,1,35.8,27.3,1,55.6,,,0.052,,,0.224,11.8,,,,,0.089,18.4,82.9,0.029,13.8,,0.001,15.2,,0.037,,31.6,,,0.294,,,44.9,55.5,,12.3,65.6,,,,,,27.2,,,,,36.6,,0.397,,,27.1,,,,33,,40.7,Final2016.csv,,,90.3,93.1,,25.5,,6.2,0.684,50.7,,82.7,34.6,,,,,0.252,,,1,1,,50.5,,68,0.186
,0.183,38.2,35.2,32.4,58.5,,0.216,30.1,86.7,22,,,13.6,,,34.6,0.154,73.6,15.6,68.8,,,61.7,4.1,,16,,701,,1,54.2,40,1,69.6,,,0.145,,,0.149,17.2,,,,,0.194,15.3,54,0.045,22,,0.018,13.7,,0.124,,26.5,,,0.359,,,19.1,28.6,,1.2,43.1,,,,,,53.4,,,,,39.1,,0.297,,,30.3,,,,23.8,,44.6,Final2016.csv,,,76.3,88.8,,38,,8.1,0.721,66.7,,64.6,59.3,,,,,0.235,,,1,0.3,,70.8,,63.6,0.159
,0.106,58.7,11.7,50.3,60.3,,0.12,32.2,87.2,12.9,,,32.6,,,32.8,0.167,65.8,17.7,47.5,,,70.6,4.4,,13.9,,1111,,1,60.8,20.8,1,84.8,,,0.185,,,0.349,20.7,,,,,0.175,13.1,83.2,0.041,43.2,,0.013,13.7,,0.136,,27.1,,,0.439,,,15.8,62.3,,7.1,22.8,,,,,,54.4,,,,,37,,0.194,,,32.1,,,,21,,0.5,Final2016.csv,,,69.5,83.3,,42,,6.8,0.825,89.5,,33.3,69.3,,,,,0.146,,,1,0.8,,76.5,,75.1,0.103
,0.091,43.5,55.2,62.4,75.9,,0.19,24,94.7,19.9,,,23,,,24.5,0.175,67.9,17.1,67.2,,,78.1,3.7,,16.5,,473,,1,70.2,29.2,1,71.7,,,0.101,,,0.19,28.1,,,,,0.241,20.4,84.4,0.055,25.7,,0.001,21.4,,0.071,,20,,,0.511,,,18,28.1,,1.5,62.8,,,,,,56,,,,,38.6,,0.312,,,34.9,,,,40.6,,41,Final2016.csv,,,93.6,85.1,,55.9,,5.9,0.754,85,,53.6,86,,,,,0.186,,,1,0.2,,80.1,,73.5,0.123
,0.119,36.1,81.6,94.2,53.3,,0.113,18.6,91.9,10.2,,,16.1,,,42.3,0.133,90.5,20.3,79.4,,,82.9,4.9,,26.5,,644,,1,81.1,37.1,1,72.4,,,0.092,,,0.181,23,,,,,0.197,13.8,82.1,0.049,42.9,,0.001,17.2,,0.102,,19.6,,,0.492,,,34.9,34.8,,75.2,75.1,,,,,,50.1,,,,,47.3,,0.304,,,34.1,,,,55.1,,12.3,Final2016.csv,,,95.8,94.9,,53,,9.5,0.837,84.6,,68.6,87.8,,,,,0.215,,,1,31.5,,95.4,,76.6,0.164
,0.094,31.5,52.6,91.6,46,,0.543,13.2,82,55.7,,,48.9,,,40.9,0.098,77.5,33.9,84.3,,,85.5,3.4,,39.5,,593,,1,82.3,37.9,1,89.8,,,0.061,,,0.435,46.1,,,,,0.102,8.9,89.6,0.03,75.2,,0.006,14.8,,0.051,,54.7,,,0.614,,,17.6,65.4,,10.6,85,,,,,,38.6,,,,,44,,0.195,,,55.9,,,,57.8,,15.3,Final2016.csv,,,96.4,77.3,,68.3,,15.8,0.42,75.8,,90.9,83.2,,,,,0.216,,,1,2.4,,92.5,,83.7,0.133
,0.076,10.6,61.5,57.4,73.9,,0.356,4.2,97.5,38.5,,,53.7,,,32.5,0.093,81.5,38.5,81.9,,,84,0.4,,45.5,,283,,1,79.5,45.7,1,93.2,,,0.025,,,0.433,47,,,,,0.078,8.4,82,0.008,72.2,,0,13,,0.013,,57.4,,,0.667,,,26.8,59.2,,7.8,92.6,,,,,,71,,,,,49,,0.233,,,63.2,,,,30.7,,80.8,Final2016.csv,,,99.2,98.2,,70.5,,30.7,0.635,84.7,,89.1,94.6,,,,,0.244,,,1,1.8,,98.9,,87.9,0.139
,0.205,45.3,,,,,0.336,19.5,,,,,,,,,0.154,,20.7,,,,,,,22.3,,,,1,,33.5,1,85.9,,,0.064,,,0.248,,,,,,0.116,8.1,,0.037,47.6,,0.027,9.6,,0.055,,,,,0.36,,,38.8,,,,59.4,,,,,,,,,,,51.7,,0.33,,,40.9,,,,21,,,Final2016.csv,,,93.6,77.3,,,,11.6,0.601,,,58.9,,,,,,0.25,,,1,,,,,,0.217
,0.129,59,22.4,33,78.1,,0.171,33.7,88.4,17.4,,,23.5,,,49.7,0.212,82.2,12.4,33.3,,,62.8,5.7,,12.4,,576,,1,61.4,23,1,64.1,,,0.175,,,0.234,16.4,,,,,0.24,14,83.9,0.054,20.4,,0.009,13.8,,0.126,,20.4,,,0.37,,,16.3,42.7,,4.3,25.9,,,,,,71.7,,,,,39.9,,0.243,,,26.6,,,,23,,19.7,Final2016.csv,,,71.2,78.6,,36.4,,4.2,0.766,81.5,,21.5,81.1,,,,,0.158,,,1,1.1,,80.7,,67.8,0.115
,0.177,33,72.8,81.2,77.9,,0.28,29.9,95.1,27.4,,,19.7,,,50.4,0.132,84.7,18.1,73,,,63.1,2.1,,20.4,,808,,1,59.3,43.2,1,86.5,,,0.135,,,0.214,19.8,,,,,0.111,13.9,80.6,0.022,39.8,,0.002,13.6,,0.097,,29,,,0.404,,,4.8,42.1,,45,82,,,,,,44.1,,,,,38.1,,0.326,,,37.2,,,,46.4,,25.7,Final2016.csv,,,96.4,90,,42.1,,10.2,0.696,75.3,,56.8,91.6,,,,,0.253,,,1,14.6,,98.8,,70.1,0.152
,0.127,1.3,91.7,79.3,13,,0.547,1.6,98.1,54.8,,,38.6,,,81.4,0.09,93.2,28.7,81.7,,,82,0.1,,47.6,,328,,1,78.8,54.6,1,96,,,0.045,,,0.357,45.5,,,,,0.071,6.9,95.2,0.003,83.8,,0.002,3.7,,0.04,,45.6,,,0.615,,,39.6,53,,89,89.5,,,,,,10.9,,,,,62.8,,0.326,,,61.6,,,,48.7,,20.7,Final2016.csv,,,97.8,98.6,,69.2,,40.4,0.449,80.5,,97.8,93.6,,,,,0.206,,,1,69.9,,94.1,,85.3,0.124
,0.111,56,51.5,39.7,78.2,,0.235,31,85.7,24.7,,,19.4,,,40,0.214,64.2,14.1,66.4,,,58.5,8.5,,13,,1458,,1,45.9,22.2,1,71.5,,,0.146,,,0.2,16.6,,,,,0.241,16.7,67.9,0.078,25.1,,0.001,18.1,,0.123,,13.8,,,0.407,,,24.2,33.4,,2.5,47.6,,,,,,71.1,,,,,38.3,,0.285,,,27.7,,,,37.7,,31.7,Final2016.csv,,,84,80.8,,38.7,,3.6,0.686,73,,45.6,79.5,,,,,0.152,,,1,0.3,,88.4,,64.3,0.123
,0.1,20.4,77.1,74.4,50.3,,0.439,11.8,95.6,38.3,,,20.3,,,45.9,0.117,80.5,28.2,89.9,,,67.9,1.9,,30.4,,781,,1,62.4,50.1,1,84.7,,,0.087,,,0.184,40.7,,,,,0.181,14.2,36.6,0.017,48.7,,0.002,13.7,,0.072,,23.9,,,0.548,,,24.2,31.5,,55.1,74.8,,,,,,45.9,,,,,45.8,,0.36,,,44.5,,,,44.8,,25.8,Final2016.csv,,,93.1,90.7,,62.5,,15.7,0.542,67.1,,62.1,83.7,,,,,0.202,,,1,17.8,,94.5,,75.8,0.148
